Month,Price,Open,High,Low,Vol.,Change %
2022-09,92.1947619047619,92.5252380952381,99.19,83.89,411400000.0,-0.40904761904761905
2022-10,102.35285714285713,101.56666666666668,112.91,89.72,431620000.0,1.1619047619047618
2022-11,112.14904761904762,111.93142857142857,114.66,107.48,368060000.0,0.037142857142857165
2022-12,106.92809523809522,107.16095238095238,112.07,102.37,376530000.0,-0.03333333333333331
2023-01,112.01500000000001,111.56700000000001,117.78,104.76,329840000.0,0.2685
2023-02,113.26578947368422,113.51842105263158,119.63,108.64,311250000.0,-0.26842105263157895
2023-03,107.19260869565217,106.76304347826088,113.84,98.02,412580000.0,0.009130434782608714
2023-04,116.07,115.69526315789474,119.92,113.12,293320000.0,0.41578947368421054
2023-05,106.60136363636364,107.21318181818182,117.3,101.74,332370000.0,-0.6513636363636364
2023-06,105.43761904761905,105.28142857142856,109.14,101.26,324240000.0,0.23809523809523808
2023-07,104.37049999999999,104.38,108.46,100.22,350410000.0,0.011999999999999992
2023-08,108.58043478260869,108.52739130434783,112.07,104.57,315960000.0,0.1656521739130435
2023-09,116.2695,116.31400000000001,120.7,112.2,320630000.0,0.29100000000000004
2023-10,109.68272727272728,110.03590909090909,117.79,104.54,493960000.0,-0.4622727272727273
2023-11,104.42571428571429,104.52190476190476,109.19,101.15,433370000.0,-0.13428571428571429
2023-12,100.7765,101.03450000000001,104.22,97.48,453940000.0,-0.1295
2024-01,100.33809523809524,100.27714285714286,104.88,95.77,413210000.0,0.14190476190476192
2024-02,103.1125,103.16900000000001,105.43,100.42,360920000.0,0.08950000000000001
2024-03,110.649,110.20599999999999,116.45,104.03,353950000.0,0.5355000000000001
2024-04,119.90863636363635,119.79954545454547,123.75,115.38,385770000.0,0.08363636363636363
2024-05,116.5490909090909,116.63954545454546,119.89,112.81,415960000.0,-0.03227272727272725
2024-06,112.38842105263159,112.6021052631579,116.54,108.18,347590000.0,-0.09052631578947368
2024-07,115.17727272727274,115.05636363636363,119.92,110.42,277930000.0,0.14181818181818182
2024-08,117.04454545454546,117.02181818181818,120.5,113.25,284660000.0,-0.01727272727272727
2024-09,114.0515,114.00150000000001,118.16,107.77,320450000.0,-0.017499999999999995
2024-10,120.88434782608697,120.74347826086957,126.34,115.93,302660000.0,-0.009130434782608676
2024-11,119.724,120.06800000000001,123.21,114.84,290440000.0,0.056999999999999995
2024-12,110.07523809523809,110.58095238095237,118.72,104.84,355120000.0,-0.43380952380952376
2025-01,107.755,108.185,109.0,106.88,17780000.0,0.295
